10000 9999
5248 8535 189
8026 6361 478
1771 9860 761
6831 2186 136
6969 9869 751
1086 129 321
2159 8182 303
1622 7427 852
5765 4282 344
5826 567 310
8611 1171 791
4098 265 593
3154 3153 1000
8202 8201 1000
9132 7498 38
8320 6755 180
9214 7417 691
8396 2164 732
2477 8286 217
5020 5850 63
6308 1492 803
9373 3789 405
155 8203 785
5822 5325 625
1788 1632 955
1249 8515 559
2521 3256 678
6077 839 270
7003 7943 660
3306 5486 634
925 3072 117
6280 4513 499
1802 3142 519
541 8781 532
692 4737 525
8150 177 206
7614 9636 482
1585 1778 319
4249 4478 758
5703 5702 1000
1335 7796 563
9596 2116 198
8777 1842 758
5153 9644 650
1302 2157 447
5634 9836 243
3837 5207 288
8742 1029 342
3571 9952 79
6781 5055 35
2495 2494 1000
8638 6486 333
8574 8966 528
598 174 312
9210 1687 28
6347 6126 412
8342 2641 896
8495 6155 382
9185 6849 337
4971 2313 966
8191 624 647
6871 9341 174
7780 1323 849
1214 5359 789
1638 5280 83
8986 9660 753
8206 8291 292
4467 2068 559
9513 6701 8
356 4508 8
5550 3429 131
2123 6030 958
6555 940 275
9173 437 286
8545 3855 685
9050 5740 950
2670 6675 358
9060 9583 767
964 1678 157
741 5996 978
9361 9490 50
9940 5794 994
2009 1314 628
6677 7359 382
220 8637 741
8179 1302 366
1564 544 905
3397 4007 994
8808 2870 566
5530 3527 0
7644 3097 315
2218 7748 487
4311 4394 812
3044 1955 422
1347 8971 971
9885 1523 157
5240 5857 882
2460 1439 333
5423 4402 535
1565 1444 542
2175 5489 297
1308 7268 40
3346 3246 778
5520 8504 282
331 6881 264
7960 7234 946
5231 8134 586
6180 8018 645
2796 2651 378
133 8527 965
4853 8954 284
4553 2501 617
1211 7014 772
6190 2032 951
601 5955 403
6424 9394 741
3876 6680 157
951 2052 51
7284 4068 775
6571 1429 628
777 504 859
4968 3613 253
9418 3866 398
6434 8532 795
2568 8680 527
6775 6774 1000
4504 9165 957
7630 8115 452
1317 4411 541
2449 2655 195
5094 3279 53
9566 399 604
9985 2873 519
259 6500 788
3616 5029 348
6198 5139 881
9304 6026 302
9391 1699 390
3862 419 14
8005 2456 911
5058 4151 897
9583 2334 296
4421 5249 5
5785 8323 745
1923 9185 921
6153 3936 849
8495 2977 678
6368 5552 950
6125 4744 514
9786 8952 629
5918 1880 588
1854 4918 275
8661 5428 876
8269 7064 564
9903 4095 354
6555 3960 480
2991 5324 907
5670 7708 844
1137 1409 594
6626 4946 46
7984 1504 783
8668 4097 886
2533 2532 1000
8396 9388 402
9863 5156 679
2260 9753 592
3532 413 108
3906 3458 893
6610 2658 90
5403 7403 68
422 8265 51
1873 1872 1000
5007 8861 832
4776 6025 66
6554 7391 115
7358 8354 106
1327 7646 981
8113 4721 785
9719 7925 598
8840 9787 589
4027 4981 569
7635 9568 750
391 9861 955
8747 9926 851
993 1867 887
471 278 487
2133 9607 106
4398 5395 831
6625 4866 667
762 5645 797
994 9596 401
2210 1827 557
3828 1015 955
2798 2797 1000
6339 6338 1000
8357 4116 971
2129 2716 640
3441 2566 522
3953 5592 407
7327 3972 188
4776 6524 28
3723 2531 659
9428 2867 717
7336 9396 951
6855 2932 748
6903 1945 69
1546 5284 763
8872 6453 853
2718 1715 414
9007 6964 411
6890 240 496
9232 4154 811
4334 9704 28
8086 8504 397
6397 6962 970
9971 1832 966
346 2942 924
520 1154 73
536 928 44
9824 6799 640
4405 3823 308
5567 7150 802
8778 3461 650
6929 6928 1000
7927 7140 23
1999 7532 853
4382 1242 531
9713 7421 272
6280 2484 576
6966 2504 731
3815 3814 1000
8310 9003 3
4837 8977 822
5149 6301 867
2892 7223 613
3766 49 935
8883 8826 145
461 9939 702
1281 5657 200
185 5166 261
4986 2010 568
7013 1651 440
4725 1057 143
5394 8812 142
6542 5028 881
3628 4557 985
2473 2926 304
2995 3388 816
4517 7418 989
1186 1890 885
2199 7243 870
216 4709 848
1775 2565 274
6995 9550 360
1646 2496 906
7981 971 581
9186 6275 310
5836 1290 759
8583 6367 699
1818 4269 207
562 4762 834
6210 4270 365
5657 2325 630
8167 4943 733
3175 3090 274
5323 5992 370
9747 7701 560
4719 947 420
5763 2298 280
7556 5424 556
5157 3482 559
1170 672 754
63 1277 476
4627 176 550
837 2034 670
3611 3909 956
3469 5005 296
7483 4746 735
2921 2200 956
2559 5636 966
9169 128 844
8484 7732 41
4849 9322 412
7793 9503 822
4419 4345 524
1912 5237 139
2192 3289 256
4081 2053 403
6931 4978 13
2081 7182 218
973 6960 587
65 8627 298
1433 7433 174
3768 975 511
8677 9195 687
4247 2455 652
2429 4520 773
1254 9923 247
3442 3111 593
2890 8131 566
8218 3733 682
9095 4901 353
7875 2641 420
5911 3971 504
8906 1820 604
4699 9808 823
4458 8938 54
8020 7195 512
4261 4176 610
8185 507 101
9748 5492 347
5224 1798 926
7210 7209 1000
9415 3779 87
7271 8395 424
316 6026 498
6604 5603 243
8118 3070 880
8306 8016 336
9655 8671 360
6055 134 687
4716 2424 813
113 1035 97
3344 6971 947
2815 3011 580
5052 7219 807
1154 1528 51
966 5771 560
1942 687 542
8299 2961 260
3922 2096 575
8821 862 396
962 6537 507
201 1295 881
9335 4196 943
7323 5951 929
9844 9484 379
630 3124 470
9072 4355 822
8255 8308 913
6080 3871 827
7223 652 23
1933 857 113
3225 7231 398
334 7074 588
4805 3511 822
5786 575 522
9661 3988 104
2104 8998 407
5431 3861 822
6954 9027 853
8258 5264 496
657 656 1000
3693 9679 321
9085 4954 136
700 8892 602
3903 9394 129
8747 8734 734
8346 5931 955
32 31 1000
4378 4275 252
8006 4512 683
3085 916 533
7268 7910 817
7426 3529 393
3885 8838 829
2698 9052 266
8296 7039 249
8027 6808 71
2134 4928 398
4412 2641 635
4092 3167 311
2792 2891 644
6260 8849 998
5478 9900 906
9713 7456 401
1147 1048 760
8114 9003 32
2718 9398 913
7372 4875 334
724 7685 534
1517 6713 163
611 3768 661
7018 7462 305
1921 8524 523
8803 5161 933
1033 9668 42
1201 7152 479
5224 8708 605
3755 8418 600
5389 5213 461
2129 18 851
4158 9176 298
4949 8535 259
3856 3855 1000
4756 4308 794
9022 3490 952
2683 9861 2
9655 5359 28
6053 1136 995
4467 1933 634
6823 8569 355
5181 4095 569
7330 2223 561
7356 4420 339
9904 6972 297
6903 5137 414
7789 1836 242
6466 8728 688
7858 6102 77
2454 1115 442
2801 2169 592
6420 7710 559
8667 1454 238
2786 6314 826
1338 7459 503
2503 544 192
4316 9034 207
8222 9696 682
3925 7941 289
9438 8719 436
6947 6330 769
5098 6558 42
1509 2355 288
7 6639 469
5439 8234 743
7124 3949 542
3355 8067 902
3925 5208 40
9286 6911 371
2993 1947 612
9153 8856 457
5999 2570 245
3075 1396 712
5238 3272 663
5769 6770 600
3358 3955 123
6737 3478 880
985 8788 210
4307 901 945
1372 9694 62
9406 5079 63
3343 6596 172
3456 188 936
5397 939 166
9126 3524 839
2525 9360 237
999 830 546
2122 8285 143
9150 9096 839
1215 6551 139
2239 4884 74
2110 8333 333
6733 3884 384
1787 5982 885
9318 1809 415
9184 5653 196
4541 8005 296
2366 3663 348
6102 1526 979
7211 5758 99
4193 6722 53
4562 7604 256
2101 9576 330
9446 5631 88
2992 9951 252
8015 3098 247
5073 7671 159
1908 7273 965
9811 9810 1000
6329 7158 124
9381 9316 840
726 5083 997
4563 5297 462
1986 9323 865
1140 1312 108
8680 7657 303
2303 1847 946
625 3772 54
8630 1350 550
5482 5481 1000
2388 5695 545
218 4634 524
4757 3856 703
734 12 518
4309 3948 791
1255 4124 304
918 1077 573
7496 5222 27
3615 1853 123
9687 9146 965
2452 722 648
9401 4953 136
1891 6818 934
8026 5188 129
7703 3695 65
5917 9481 970
4220 5270 658
8458 529 409
4763 6126 892
6925 6924 1000
3550 2284 201
1852 2320 932
2146 6840 883
3919 3240 428
6712 9431 958
4150 8246 157
7118 8886 599
6307 3250 103
1296 9751 718
5878 8435 30
7916 7621 993
9369 5095 668
1888 9321 669
851 8105 381
6725 6724 1000
9822 9821 1000
3454 8007 293
3594 6181 201
8086 2671 968
9435 4957 838
96 9977 760
6945 9403 977
2513 4082 567
8726 5171 895
4876 3694 44
6852 7719 402
1625 1816 370
1670 6062 965
9958 3842 582
9526 215 963
796 8867 380
6573 8231 3
8082 9224 256
4938 4612 414
5274 4913 200
6656 9535 538
9448 9502 607
3396 2926 424
3951 1721 529
4106 3532 253
8441 3798 618
8766 2020 439
1175 5228 874
5433 8354 742
5593 897 276
7974 5246 173
234 8510 366
7318 7976 949
1060 1751 989
6470 9108 254
1652 5117 63
6129 6951 251
410 409 1000
3629 1066 75
7316 3077 204
1963 1962 1000
120 5814 855
3655 694 538
5044 9909 747
8779 291 819
2102 3338 48
2725 5952 814
8332 9397 539
8761 2973 219
7676 6261 913
4034 4347 320
8289 2189 941
2772 7392 864
8177 1212 947
7458 5404 93
64 8915 774
599 2133 375
2572 2571 1000
4397 1950 573
3651 8734 140
4298 6714 252
473 472 1000
5724 2117 632
7113 904 198
8440 8956 351
9113 3201 262
196 584 347
6056 1706 100
29 28 1000
9393 9109 585
5585 1342 790
6940 9881 135
1983 9791 630
2678 6703 492
9837 9836 1000
9236 7041 597
9834 302 553
5608 9768 352
7149 7148 1000
2544 9761 857
1123 9738 569
9425 7607 936
2822 5468 163
2404 9346 213
7054 9348 728
2288 8058 20
8148 9035 159
853 693 167
8677 7968 716
2359 5361 180
4429 2373 602
407 1286 46
200 199 1000
1304 9339 982
1654 2056 217
861 2851 185
3067 3066 1000
1640 7663 511
9933 9818 322
4455 9591 791
2934 2933 1000
4999 3120 456
379 6145 288
8409 5260 808
4702 5502 98
8196 6325 224
224 3275 159
8499 4617 980
7512 9682 293
6256 9965 292
923 6592 365
3384 8388 323
6775 1316 932
4468 9826 587
2172 9026 125
1856 3531 519
8155 6559 443
6641 5659 995
5319 5318 1000
1243 1639 341
1125 7654 874
1359 3112 876
7106 3599 247
849 8269 324
9425 6267 401
5253 5879 816
9838 9925 581
7290 5425 915
4926 9441 527
799 1075 396
4029 8735 173
3379 7872 38
2011 5190 354
4550 1512 723
6580 2915 925
5532 3871 848
3718 191 320
977 2190 46
1291 7840 827
5601 2222 614
5042 6107 361
5131 554 885
7395 2690 523
2530 4619 593
2717 9736 513
5555 9831 961
5198 5583 170
9658 2956 0
3332 2975 793
201 4828 831
7161 2019 49
8245 6456 400
783 3040 356
6681 8541 450
2770 8640 296
1980 8165 364
2020 5715 894
481 3208 93
8663 620 279
6068 1295 231
5591 151 682
9559 3241 457
3826 4063 92
53 8183 658
1623 1622 1000
6209 1680 212
9353 8850 805
1586 5953 57
333 332 1000
6758 2603 909
2137 3071 861
7659 5678 678
9745 2505 702
9267 2398 456
1273 4350 218
6785 2585 193
5497 860 53
7438 9390 101
2908 4853 714
8530 6997 150
4910 6289 883
4511 7893 906
9019 9018 1000
2107 2500 439
2824 8667 610
457 6469 154
5291 6754 555
9953 3175 889
9446 2301 24
6319 9572 944
6231 6528 542
8408 4413 640
9311 2975 803
887 8739 614
6589 943 223
9310 1021 441
3274 235 343
4129 315 143
6381 4326 504
7884 5590 16
5662 9962 398
9477 2158 126
4575 3025 714
2401 9493 905
5337 9160 731
4687 6575 591
6684 1607 433
5648 2798 204
6651 8039 588
993 5162 201
9186 1700 878
855 4084 186
6239 6909 30
6771 6044 300
6428 7676 820
7741 8138 504
2971 1427 487
9676 9675 1000
4617 7672 588
5613 4292 431
742 1395 122
5825 7687 781
1501 4330 629
7351 7350 1000
3199 9256 950
6229 28 637
1995 8650 919
8718 769 117
6935 5917 843
1685 7921 618
7257 2032 892
892 5311 84
8302 1528 242
6286 3092 874
4326 2452 867
5997 2159 559
9693 3310 846
8703 5910 929
8852 3838 520
7166 7165 1000
442 5200 686
5467 2938 523
5615 9118 111
1615 3789 389
201 9002 457
2922 2921 1000
6729 9046 415
6432 6431 1000
5231 7012 550
2485 5161 310
6021 26 877
922 6273 569
7602 8131 693
9990 5054 359
1286 1975 217
1342 3499 302
5957 5182 813
9063 8843 740
8103 1944 116
1009 3252 487
5625 382 807
5418 7677 260
26 5507 169
877 1397 509
9692 3540 590
7179 1671 658
8623 4566 350
782 8644 346
7429 5707 68
6790 7972 316
1838 2074 984
8007 7649 863
2766 2765 1000
744 2726 918
5469 891 161
7017 6312 144
6045 872 725
4500 2160 585
7785 9126 192
9532 7568 374
5279 4313 392
2182 7432 520
7573 2674 242
1219 9949 873
3534 4173 577
7994 230 623
5701 6601 42
7479 5777 773
417 7815 548
7570 4096 967
865 2039 902
7503 9534 879
3563 1032 825
8798 3404 927
1170 1221 679
6085 5229 481
430 3279 758
253 1682 707
7164 1918 756
1853 770 37
6232 1587 700
4287 2070 867
8112 4503 761
7067 8927 507
4428 7192 250
9855 8102 518
4056 4697 657
8873 324 678
5347 7374 170
9150 5091 581
6922 9242 713
5445 7012 143
4443 3807 832
3367 949 174
139 2118 410
8259 1784 277
8519 214 597
3434 7411 593
1949 5960 407
7861 1000 125
9681 7851 899
7938 7019 548
6969 4199 475
593 6989 934
5940 7529 66
2052 9226 59
8747 878 469
3054 5366 69
6088 4902 213
5149 2311 131
8044 2510 784
7445 582 409
5145 7008 760
409 2467 825
6965 4929 270
1049 2013 131
3347 5159 698
4819 5522 441
9536 6895 334
6436 1789 10
7784 3280 619
3080 1718 886
3858 5128 7
615 307 44
2096 7737 508
2983 6966 565
2593 2938 207
4109 6298 401
6373 5275 440
3979 8044 404
5510 2816 368
9603 9602 1000
9823 4610 50
7796 8031 618
8133 3635 255
4242 8775 922
6033 7553 312
8309 159 714
2370 7808 384
8784 9568 338
8889 2239 298
4939 9917 293
7963 6767 577
9983 8163 982
7616 5600 376
7961 2438 913
2592 2821 594
8074 7626 332
6868 6863 259
3222 2910 287
1395 5408 784
9253 9252 1000
2760 8124 593
126 9669 535
760 4585 3
6988 6268 527
5866 7539 668
6430 4479 898
7329 4770 757
1926 6810 596
8437 9630 174
4000 5087 548
3728 3923 468
8277 175 592
4626 361 304
6333 1159 7
6359 6358 1000
9885 9884 1000
258 3399 154
7359 8095 118
8620 4303 622
2243 6775 456
1628 4079 410
3456 9659 730
4608 2542 134
9090 8837 749
8962 9320 114
9333 2284 13
4799 9429 343
76 2408 165
42 5268 149
814 6285 400
4962 7028 906
363 362 1000
1840 1839 1000
7643 7642 1000
3563 9588 4
3828 4803 496
1735 8570 910
7170 2465 595
6973 279 933
5612 3389 333
5479 6645 666
3317 7397 783
9457 5720 582
4244 5566 339
4456 5583 470
9919 5772 423
1370 4294 699
5829 3788 700
92 6304 779
4790 2493 615
7552 1907 252
1184 3288 73
990 200 677
6012 8357 241
7061 7556 633
9249 7993 837
3640 5191 99
4135 6797 708
7264 4084 92
1227 5907 8
745 7210 589
2278 9866 640
4933 5541 286
5375 8424 380
8302 4071 442
3306 4492 814
9524 2023 341
9487 2882 11
4985 7232 598
3334 3519 244
3647 9325 17
1814 9179 154
1193 4517 362
9048 6783 431
3362 1016 404
3341 7371 356
1791 5132 297
8403 4959 892
1760 7411 564
1026 6097 173
3138 3137 1000
3903 5933 715
8463 5871 433
2057 3652 458
6921 5731 942
9316 9345 738
7981 7111 566
4574 9077 916
2995 2994 1000
7432 2292 969
3815 3238 612
8908 5384 863
3193 8854 14
6225 6224 1000
1704 1385 347
2565 8559 684
5531 3656 811
1594 1868 108
9899 3864 423
1535 9417 361
8446 3795 850
4412 3132 402
5762 6374 414
3741 5782 900
6241 1331 79
9701 6522 957
250 1434 996
9737 5935 459
140 5366 162
9794 1404 200
7999 4319 447
2994 7723 755
9789 2415 229
7640 7652 453
9345 1256 416
5452 6217 864
7859 1808 264
5334 6171 989
1692 797 280
7988 7587 946
3894 7837 498
2152 601 960
110 5256 661
3278 2935 377
2731 8744 538
7923 9949 767
723 3525 21
3262 4883 601
8021 9839 396
8051 1606 125
9935 6458 913
7102 1546 432
4392 4391 1000
6147 399 9
6713 9857 967
2405 5577 88
5876 5203 676
7668 6285 443
400 7201 201
6165 6164 1000
3241 3845 914
116 5848 660
3621 2899 97
6441 5639 210
7991 4736 168
3770 7692 650
3298 5986 497
4195 6677 891
5428 9967 725
465 624 281
349 9652 783
586 3059 264
8136 9306 544
9783 6419 795
6107 8135 898
6875 6591 521
9802 2826 298
8689 6930 734
3848 2018 531
424 3700 519
3713 5254 886
2889 2888 1000
946 1172 173
6548 8348 67
3940 2004 404
8613 2564 755
3767 7655 861
428 1058 260
6448 1621 629
3738 8403 588
4957 5346 898
32 4328 808
6938 5871 155
9171 5401 988
8379 641 972
1216 9871 775
5153 4370 532
1725 3951 819
1662 9091 559
2105 4417 828
579 7005 594
292 4471 241
6272 8476 806
1780 1117 803
7997 3592 850
4296 5773 267
3352 3818 365
9215 9214 1000
8486 5829 100
9610 1674 681
2653 6110 840
8955 7146 472
7983 9681 180
6043 7459 200
2375 5710 875
9863 1924 207
2120 2119 1000
9181 4958 531
749 3819 862
335 3774 60
6297 355 225
5854 4247 47
5894 1704 866
805 5643 271
WEIGHT SUM : 5218458
